ID,standard_name,link
ORPHA:308712,"Glycogen storage disease due to glycogen branching enzyme deficiency, adult neuromuscular form",https://www.orpha.net/en/disease/detail/308712
ORPHA:3088,Revesz syndrome,https://www.orpha.net/en/disease/detail/3088
ORPHA:308993,Glycerol kinase deficiency,https://www.orpha.net/en/disease/detail/308993
ORPHA:308998,Disorder of glyoxylate metabolism,https://www.orpha.net/en/disease/detail/308998
ORPHA:309,Familial partial epilepsy,https://www.orpha.net/en/disease/detail/309
ORPHA:3090,Congenital pulmonary venous return anomaly,https://www.orpha.net/en/disease/detail/3090
ORPHA:309001,Disorder of carbohydrate absorption and transport,https://www.orpha.net/en/disease/detail/309001
ORPHA:309005,Disorder of lipid metabolism,https://www.orpha.net/en/disease/detail/309005
ORPHA:309015,Familial lipoprotein lipase deficiency,https://www.orpha.net/en/disease/detail/309015
ORPHA:309020,Familial apolipoprotein C-II deficiency,https://www.orpha.net/en/disease/detail/309020
ORPHA:309025,Mevalonate kinase deficiency,https://www.orpha.net/en/disease/detail/309025
ORPHA:309028,Disorder of lipid absorption and transport,https://www.orpha.net/en/disease/detail/309028
ORPHA:309031,Pancreatic triacylglycerol lipase deficiency,https://www.orpha.net/en/disease/detail/309031
ORPHA:3091,Congenital systemic veins anomaly,https://www.orpha.net/en/disease/detail/3091
ORPHA:309108,Pancreatic colipase deficiency,https://www.orpha.net/en/disease/detail/309108
ORPHA:309111,Combined pancreatic lipase-colipase deficiency,https://www.orpha.net/en/disease/detail/309111
ORPHA:309115,Disorder of fatty acid oxidation and ketogenesis,https://www.orpha.net/en/disease/detail/309115
ORPHA:309120,Acyl-CoA dehydrogenase deficiency,https://www.orpha.net/en/disease/detail/309120
ORPHA:309127,3-hydroxyacyl-CoA dehydrogenase deficiency,https://www.orpha.net/en/disease/detail/309127
ORPHA:309130,Disorder of carnitine cycle and carnitine transport,https://www.orpha.net/en/disease/detail/309130
ORPHA:309133,Metabolic disease due to other fatty acid oxidation disorder,https://www.orpha.net/en/disease/detail/309133
ORPHA:309136,Mitochondrial disorder due to a defect in assembly or maturation of the respiratory chain complexes,https://www.orpha.net/en/disease/detail/309136
ORPHA:309139,OBSOLETE: Mitochondrial disorder due to a transcription or a translation defect of mitochondrial DNA,https://www.orpha.net/en/disease/detail/309139
ORPHA:309144,Gangliosidosis,https://www.orpha.net/en/disease/detail/309144
ORPHA:309147,Hyper-beta-alaninemia,https://www.orpha.net/en/disease/detail/309147
ORPHA:309152,GM2 gangliosidosis,https://www.orpha.net/en/disease/detail/309152
ORPHA:309155,"Sandhoff disease, infantile form",https://www.orpha.net/en/disease/detail/309155
ORPHA:309162,"Sandhoff disease, juvenile form",https://www.orpha.net/en/disease/detail/309162
ORPHA:309169,"Sandhoff disease, adult form",https://www.orpha.net/en/disease/detail/309169
ORPHA:309178,"Tay-Sachs disease, infantile form",https://www.orpha.net/en/disease/detail/309178
ORPHA:309185,"Tay-Sachs disease, juvenile form",https://www.orpha.net/en/disease/detail/309185
ORPHA:309192,"Tay-Sachs disease, adult form",https://www.orpha.net/en/disease/detail/309192
ORPHA:3092,Fixed subaortic stenosis,https://www.orpha.net/en/disease/detail/3092
ORPHA:309239,"OBSOLETE: Tay-Sachs disease, B1 variant",https://www.orpha.net/en/disease/detail/309239
ORPHA:30924,Primary hypomagnesemia with secondary hypocalcemia,https://www.orpha.net/en/disease/detail/30924
ORPHA:309246,"GM2 gangliosidosis, AB variant",https://www.orpha.net/en/disease/detail/309246
ORPHA:30925,Hereditary arginine vasopressin deficiency,https://www.orpha.net/en/disease/detail/30925
ORPHA:309252,Atypical Gaucher disease due to saposin C deficiency,https://www.orpha.net/en/disease/detail/309252
ORPHA:309256,"Metachromatic leukodystrophy, late infantile form",https://www.orpha.net/en/disease/detail/309256
ORPHA:309263,"Metachromatic leukodystrophy, juvenile form",https://www.orpha.net/en/disease/detail/309263
ORPHA:309271,"Metachromatic leukodystrophy, adult form",https://www.orpha.net/en/disease/detail/309271
ORPHA:309279,Glycoproteinosis,https://www.orpha.net/en/disease/detail/309279
ORPHA:309282,"Alpha-mannosidosis, infantile form",https://www.orpha.net/en/disease/detail/309282
ORPHA:309288,"Alpha-mannosidosis, adult form",https://www.orpha.net/en/disease/detail/309288
ORPHA:309294,Sialidosis,https://www.orpha.net/en/disease/detail/309294
ORPHA:309297,Mucopolysaccharidosis type 4A,https://www.orpha.net/en/disease/detail/309297
ORPHA:3093,Congenital aortic valve stenosis,https://www.orpha.net/en/disease/detail/3093
ORPHA:309310,Mucopolysaccharidosis type 4B,https://www.orpha.net/en/disease/detail/309310
ORPHA:309319,Disorder of sialic acid metabolism,https://www.orpha.net/en/disease/detail/309319
ORPHA:309324,"Free sialic acid storage disease, infantile form",https://www.orpha.net/en/disease/detail/309324
ORPHA:309331,Intermediate severe Salla disease,https://www.orpha.net/en/disease/detail/309331
ORPHA:309334,Salla disease,https://www.orpha.net/en/disease/detail/309334
ORPHA:309337,Lysosomal glycogen storage disease,https://www.orpha.net/en/disease/detail/309337
ORPHA:309340,Disorder of lysosomal-related organelles,https://www.orpha.net/en/disease/detail/309340
ORPHA:309347,Disorder of protein N-glycosylation,https://www.orpha.net/en/disease/detail/309347
ORPHA:309447,Disorder of protein O-glycosylation,https://www.orpha.net/en/disease/detail/309447
ORPHA:309450,Disorder of O-xylosylglycan synthesis,https://www.orpha.net/en/disease/detail/309450
ORPHA:309458,Disorder of O-N-acetylgalactosaminylglycan synthesis,https://www.orpha.net/en/disease/detail/309458
ORPHA:309463,Disorder of O-xylosyl/N-acetylgalactosaminylglycan synthesis,https://www.orpha.net/en/disease/detail/309463
ORPHA:309469,Disorder of O-mannosylglycan synthesis,https://www.orpha.net/en/disease/detail/309469
ORPHA:3095,Atypical Rett syndrome,https://www.orpha.net/en/disease/detail/3095
ORPHA:309505,Disorder of fucoglycosan synthesis,https://www.orpha.net/en/disease/detail/309505
ORPHA:309515,Disorder of glycosphingolipid and glycosylphosphatidylinositol anchor glycosylation,https://www.orpha.net/en/disease/detail/309515
ORPHA:309526,Disorder of multiple glycosylation,https://www.orpha.net/en/disease/detail/309526
ORPHA:309568,Defect in conserved oligomeric Golgi complex,https://www.orpha.net/en/disease/detail/309568
ORPHA:3096,Reye syndrome,https://www.orpha.net/en/disease/detail/3096
ORPHA:3097,Meacham syndrome,https://www.orpha.net/en/disease/detail/3097
ORPHA:309778,Defect in V-ATPase,https://www.orpha.net/en/disease/detail/309778
ORPHA:309789,Rhizomelic chondrodysplasia punctata type 1,https://www.orpha.net/en/disease/detail/309789
ORPHA:309796,Rhizomelic chondrodysplasia punctata type 2,https://www.orpha.net/en/disease/detail/309796
ORPHA:3098,"Rhizomelic syndrome, Urbach type",https://www.orpha.net/en/disease/detail/3098
ORPHA:309803,Rhizomelic chondrodysplasia punctata type 3,https://www.orpha.net/en/disease/detail/309803
ORPHA:309810,"Disorder of peroxisomal alpha-, beta- and omega-oxidation",https://www.orpha.net/en/disease/detail/309810
ORPHA:309813,Disorder of porphyrin and heme metabolism,https://www.orpha.net/en/disease/detail/309813
ORPHA:309816,Disorder of bilirubin metabolism and excretion,https://www.orpha.net/en/disease/detail/309816
ORPHA:309819,Disorder of pterin metabolism,https://www.orpha.net/en/disease/detail/309819
ORPHA:309824,Disorder of metabolite absorption and transport,https://www.orpha.net/en/disease/detail/309824
ORPHA:309827,Disorder of vitamin and non-protein cofactor absorption and transport,https://www.orpha.net/en/disease/detail/309827
ORPHA:309830,Disorder of catecholamine synthesis,https://www.orpha.net/en/disease/detail/309830
ORPHA:309833,Disorder of other vitamins and cofactors metabolism and transport,https://www.orpha.net/en/disease/detail/309833
ORPHA:309836,Disorder of mineral absorption and transport,https://www.orpha.net/en/disease/detail/309836
ORPHA:309839,Disorder of copper metabolism,https://www.orpha.net/en/disease/detail/309839
ORPHA:309842,Disorder of iron metabolism and transport,https://www.orpha.net/en/disease/detail/309842
ORPHA:309845,Disorder of zinc metabolism and transport,https://www.orpha.net/en/disease/detail/309845
ORPHA:309848,Disorder of magnesium transport,https://www.orpha.net/en/disease/detail/309848
ORPHA:309851,Disorder of manganese transport,https://www.orpha.net/en/disease/detail/309851
ORPHA:309854,Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome,https://www.orpha.net/en/disease/detail/309854
ORPHA:3099,Rheumatic fever,https://www.orpha.net/en/disease/detail/3099
ORPHA:31,Oxoglutaric aciduria,https://www.orpha.net/en/disease/detail/31
ORPHA:310,Reflex epilepsy,https://www.orpha.net/en/disease/detail/310
ORPHA:310050,Acquired immunodeficiency,https://www.orpha.net/en/disease/detail/310050
ORPHA:3101,Richieri Costa-da Silva syndrome,https://www.orpha.net/en/disease/detail/3101
ORPHA:3102,Richieri Costa-Pereira syndrome,https://www.orpha.net/en/disease/detail/3102
ORPHA:3103,Roberts syndrome,https://www.orpha.net/en/disease/detail/3103
ORPHA:3104,Robin sequence-oligodactyly syndrome,https://www.orpha.net/en/disease/detail/3104
ORPHA:31043,Primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement,https://www.orpha.net/en/disease/detail/31043
ORPHA:3105,Robinow-like syndrome,https://www.orpha.net/en/disease/detail/3105
ORPHA:3106,Robinow-Sorauf syndrome,https://www.orpha.net/en/disease/detail/3106
ORPHA:3107,Autosomal dominant Robinow syndrome,https://www.orpha.net/en/disease/detail/3107
ORPHA:3109,Mayer-Rokitansky-Küster-Hauser syndrome,https://www.orpha.net/en/disease/detail/3109
ORPHA:3110,Rombo syndrome,https://www.orpha.net/en/disease/detail/3110
ORPHA:3111,Rotor syndrome,https://www.orpha.net/en/disease/detail/3111
ORPHA:31112,Dermatofibrosarcoma protuberans,https://www.orpha.net/en/disease/detail/31112
ORPHA:3112,Patella aplasia-coxa vara-tarsal synostosis syndrome,https://www.orpha.net/en/disease/detail/3112
ORPHA:31142,NON RARE IN EUROPE: Oral erosive lichen,https://www.orpha.net/en/disease/detail/31142
ORPHA:3115,Roussy-Lévy syndrome,https://www.orpha.net/en/disease/detail/3115
ORPHA:31150,Tangier disease,https://www.orpha.net/en/disease/detail/31150
ORPHA:31153,Hypoalphalipoproteinemia,https://www.orpha.net/en/disease/detail/31153
ORPHA:31154,Hypobetalipoproteinemia,https://www.orpha.net/en/disease/detail/31154
ORPHA:3118,Rudiger syndrome,https://www.orpha.net/en/disease/detail/3118
ORPHA:312,Autosomal dominant epidermolytic ichthyosis,https://www.orpha.net/en/disease/detail/312
ORPHA:31202,Melioidosis,https://www.orpha.net/en/disease/detail/31202
ORPHA:31204,Nocardiosis,https://www.orpha.net/en/disease/detail/31204
ORPHA:31205,Rat-bite fever,https://www.orpha.net/en/disease/detail/31205
ORPHA:3121,Ruvalcaba syndrome,https://www.orpha.net/en/disease/detail/3121
ORPHA:3122,OBSOLETE: Sinus node disease-myopia syndrome,https://www.orpha.net/en/disease/detail/3122
ORPHA:3123,"Brittle hair syndrome, Sabinas type",https://www.orpha.net/en/disease/detail/3123
ORPHA:3124,Saccharopinuria,https://www.orpha.net/en/disease/detail/3124
ORPHA:3128,OBSOLETE: Sakati-Nyhan syndrome,https://www.orpha.net/en/disease/detail/3128
ORPHA:3129,Sarcosinemia,https://www.orpha.net/en/disease/detail/3129
ORPHA:313,Lamellar ichthyosis,https://www.orpha.net/en/disease/detail/313
ORPHA:3130,Satoyoshi syndrome,https://www.orpha.net/en/disease/detail/3130
ORPHA:3132,Say-Barber-Miller syndrome,https://www.orpha.net/en/disease/detail/3132
ORPHA:3133,OBSOLETE: Say-Field-Coldwell syndrome,https://www.orpha.net/en/disease/detail/3133
ORPHA:3134,SCARF syndrome,https://www.orpha.net/en/disease/detail/3134
ORPHA:3135,NON RARE IN EUROPE: Scheuermann's disease,https://www.orpha.net/en/disease/detail/3135
ORPHA:3137,Alpha-N-acetylgalactosaminidase deficiency,https://www.orpha.net/en/disease/detail/3137
ORPHA:313772,Early-onset spastic ataxia-myoclonic epilepsy-neuropathy syndrome,https://www.orpha.net/en/disease/detail/313772
ORPHA:313781,20p13 microdeletion syndrome,https://www.orpha.net/en/disease/detail/313781
ORPHA:313795,Jawad syndrome,https://www.orpha.net/en/disease/detail/313795
ORPHA:3138,Ulnar-mammary syndrome,https://www.orpha.net/en/disease/detail/3138
ORPHA:313800,Retinal dystrophy-optic nerve edema-splenomegaly-anhidrosis-migraine headache syndrome,https://www.orpha.net/en/disease/detail/313800
ORPHA:313808,Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia,https://www.orpha.net/en/disease/detail/313808
ORPHA:313838,Coats plus syndrome,https://www.orpha.net/en/disease/detail/313838
ORPHA:313846,Familial cutaneous telangiectasia and oropharyngeal cancer predisposition syndrome,https://www.orpha.net/en/disease/detail/313846
ORPHA:313850,Infantile cerebellar-retinal degeneration,https://www.orpha.net/en/disease/detail/313850
ORPHA:313855,FGFR2-related bent bone dysplasia,https://www.orpha.net/en/disease/detail/313855
ORPHA:313884,12p12.1 microdeletion syndrome,https://www.orpha.net/en/disease/detail/313884
ORPHA:313892,Developmental and speech delay due to SOX5 deficiency,https://www.orpha.net/en/disease/detail/313892
ORPHA:313906,Congenital pancreatic cyst,https://www.orpha.net/en/disease/detail/313906
ORPHA:313920,Epstein-Barr virus-associated gastric carcinoma,https://www.orpha.net/en/disease/detail/313920
ORPHA:313936,PENS syndrome,https://www.orpha.net/en/disease/detail/313936
ORPHA:313947,2q23.1 microduplication syndrome,https://www.orpha.net/en/disease/detail/313947
ORPHA:314,Erythroderma desquamativum,https://www.orpha.net/en/disease/detail/314
ORPHA:3140,NON RARE IN EUROPE: Schizophrenia,https://www.orpha.net/en/disease/detail/3140
ORPHA:314002,Contractures-webbed neck-micrognathia-hypoplastic nipples syndrome,https://www.orpha.net/en/disease/detail/314002
ORPHA:314017,Idiopathic linear interstitial keratitis,https://www.orpha.net/en/disease/detail/314017
ORPHA:314022,Gastric adenocarcinoma and proximal polyposis of the stomach,https://www.orpha.net/en/disease/detail/314022
ORPHA:314029,High bone mass osteogenesis imperfecta,https://www.orpha.net/en/disease/detail/314029
ORPHA:314034,7p22.1 microduplication syndrome,https://www.orpha.net/en/disease/detail/314034
ORPHA:314041,Marfanoid habitus-inguinal hernia-advanced bone age syndrome,https://www.orpha.net/en/disease/detail/314041
ORPHA:314051,Leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome,https://www.orpha.net/en/disease/detail/314051
ORPHA:3143,Autoimmune polyendocrinopathy type 2,https://www.orpha.net/en/disease/detail/3143
ORPHA:314373,Chronic infantile diarrhea due to guanylate cyclase 2C overactivity,https://www.orpha.net/en/disease/detail/314373
ORPHA:314376,Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency,https://www.orpha.net/en/disease/detail/314376
ORPHA:314381,Hereditary sensory and autonomic neuropathy type 6,https://www.orpha.net/en/disease/detail/314381
ORPHA:314389,Xq12-q13.3 duplication syndrome,https://www.orpha.net/en/disease/detail/314389
ORPHA:314394,Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome,https://www.orpha.net/en/disease/detail/314394
ORPHA:314399,Autosomal dominant aplasia and myelodysplasia,https://www.orpha.net/en/disease/detail/314399
ORPHA:3144,Schneckenbecken dysplasia,https://www.orpha.net/en/disease/detail/3144
ORPHA:314404,Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome,https://www.orpha.net/en/disease/detail/314404
